date,position,turnover,turnover_cost,financing_cost,gross_ret,net_ret
2011-05-02,0.0,0.0,0.0,0.0,-0.0,-0.0
2011-05-03,0.0,0.0,0.0,0.0,-0.0,-0.0
2011-05-04,0.0,0.0,0.0,0.0,-0.0,-0.0
2011-05-05,0.0,0.0,0.0,0.0,-0.0,-0.0
2011-05-06,1.2117592601813696,1.2117592601813696,0.00024235185203627392,2.520943573587733e-06,0.004620005456019473,0.004375132660409611
2011-05-09,1.2597376874175723,0.047978427236202714,9.595685447240543e-06,3.0921153263996703e-06,0.005711487037258483,0.005698799236484842
2011-05-10,0.0,1.2597376874175723,0.0002519475374835145,0.0,0.0,-0.0002519475374835145
2011-05-11,0.0,0.0,0.0,0.0,-0.0,-0.0
2011-05-12,0.0,0.0,0.0,0.0,0.0,0.0
2011-05-13,0.0,0.0,0.0,0.0,-0.0,-0.0
2011-05-16,0.0,0.0,0.0,0.0,-0.0,-0.0
2011-05-17,0.0,0.0,0.0,0.0,-0.0,-0.0
2011-05-18,0.0,0.0,0.0,0.0,0.0,0.0
2011-05-19,0.0,0.0,0.0,0.0,0.0,0.0
2011-05-20,0.0,0.0,0.0,0.0,-0.0,-0.0
2011-05-23,0.0,0.0,0.0,0.0,-0.0,-0.0
2011-05-24,0.0,0.0,0.0,0.0,-0.0,-0.0
2011-05-25,0.0,0.0,0.0,0.0,0.0,0.0
2011-05-26,0.0,0.0,0.0,0.0,0.0,0.0
2011-05-27,0.0,0.0,0.0,0.0,0.0,0.0
2011-05-31,0.0,0.0,0.0,0.0,0.0,0.0
2011-06-01,0.0,0.0,0.0,0.0,-0.0,-0.0
2011-06-02,0.0,0.0,0.0,0.0,-0.0,-0.0
2011-06-03,0.0,0.0,0.0,0.0,-0.0,-0.0
2011-06-06,0.8869715344369536,0.8869715344369536,0.00017739430688739073,0.0,-0.009595715749021669,-0.00977311005590906
2011-06-07,0.8299730488545417,0.05699848558241194,1.1399697116482389e-05,0.0,-0.000794172196805574,-0.0008055718939220564
2011-06-08,0.0,0.8299730488545417,0.00016599460977090834,0.0,-0.0,-0.00016599460977090834
2011-06-09,0.0,0.0,0.0,0.0,0.0,0.0
2011-06-10,0.0,0.0,0.0,0.0,-0.0,-0.0
2011-06-13,0.8130605828946225,0.8130605828946225,0.00016261211657892451,0.0,0.0005435574725123235,0.000380945355933399
2011-06-14,0.8529153000421197,0.03985471714749722,7.970943429499445e-06,0.0,0.01068951366555222,0.010681542722122721
2011-06-15,0.0,0.8529153000421197,0.00017058306000842393,0.0,-0.0,-0.00017058306000842393
2011-06-16,0.7732375524077594,0.7732375524077594,0.00015464751048155188,0.0,0.001355329216582089,0.001200681706100537
2011-06-17,0.811055201467118,0.03781764905935858,7.563529811871717e-06,0.0,0.0024659243606538696,0.0024583608308419978
2011-06-20,0.8491663685714116,0.03811116710429363,7.622233420858726e-06,0.0,0.004569100215101961,0.004561477981681102
2011-06-21,0.0,0.8491663685714116,0.00016983327371428232,0.0,0.0,-0.00016983327371428232
2011-06-22,0.0,0.0,0.0,0.0,-0.0,-0.0
2011-06-23,0.0,0.0,0.0,0.0,-0.0,-0.0
2011-06-24,0.0,0.0,0.0,0.0,-0.0,-0.0
2011-06-27,0.0,0.0,0.0,0.0,0.0,0.0
2011-06-28,0.0,0.0,0.0,0.0,0.0,0.0
2011-06-29,0.0,0.0,0.0,0.0,0.0,0.0
2011-06-30,-0.9438065678674397,0.9438065678674397,0.00018876131357348794,0.0,-0.00950259523924481,-0.009691356552818298
2011-07-01,-0.9794787170500495,0.03567214918260986,7.134429836521972e-06,0.0,-0.014013273797028675,-0.014020408226865197
2011-07-05,-1.0116002207673291,0.03212150371727962,6.424300743455924e-06,1.3809786627772785e-07,0.0013525828817835476,0.001346020483173814
2011-07-06,-1.0388364385724271,0.027236217805097995,5.4472435610195996e-06,4.6233855443365635e-07,-0.001039935340124057,-0.0010458449222395104
2011-07-07,-1.0854100768897326,0.04657363831730543,9.314727663461087e-06,1.0167866296396734e-06,-0.011287812066527158,-0.011298143580820258
2011-07-08,-1.122459779890039,0.03704970300030652,7.409940600061305e-06,1.4578545225004654e-06,0.007840895769142134,0.007832027974019572
2011-07-11,-1.0681486602956334,0.05431111959440571,1.0862223918881142e-05,8.112935749480165e-07,0.01950030025543485,0.01948862673794102
2011-07-12,-0.889845161523929,0.17830349877170437,3.566069975434088e-05,0.0,0.003953911143941947,0.003918250444187606
2011-07-13,-0.8887579835650276,0.001087177958901453,2.174355917802906e-07,0.0,-0.0027560626004837557,-0.002756280036075536
2011-07-14,-0.9288631203708522,0.040105136805824615,8.021027361164924e-06,0.0,0.006259406419080592,0.006251385391719427
2011-07-15,0.0,0.9288631203708522,0.00018577262407417044,0.0,0.0,-0.00018577262407417044
2011-07-18,0.0,0.0,0.0,0.0,-0.0,-0.0
2011-07-19,0.0,0.0,0.0,0.0,0.0,0.0
2011-07-20,0.0,0.0,0.0,0.0,-0.0,-0.0
2011-07-21,0.0,0.0,0.0,0.0,0.0,0.0
2011-07-22,-0.9971567460698981,0.9971567460698981,0.00019943134921397964,0.0,-0.0009048594321507126,-0.0011042907813646923
2011-07-25,-1.0423828328114115,0.045226086741513405,9.045217348302681e-06,5.045575334691849e-07,0.005898839471671015,0.005889289696789243
2011-07-26,-1.0155752902014241,0.02680754260998741,5.361508521997482e-06,1.8542012144552524e-07,0.004177487773520235,0.0041719408448767925
2011-07-27,-1.0095499970507622,0.0060252931506619145,1.205058630132383e-06,1.1369044108050244e-07,0.020713669018689384,0.020712350269618172
2011-07-28,-0.8304497041251263,0.1791002929256359,3.582005858512718e-05,0.0,0.0026899986238890362,0.0026541785653039092
2011-07-29,-0.8424410909270555,0.011991386801929238,2.3982773603858477e-06,0.0,0.005451796263661137,0.005449397986300751
2011-08-01,-0.8278235668628512,0.014617524064204357,2.9235048128408713e-06,0.0,0.003427902212166308,0.003424978707353467
2011-08-02,-0.8327611043067009,0.004937537443849727,9.875074887699455e-07,0.0,0.021559276606880107,0.021558289099391337
2011-08-03,-0.6801350854320856,0.15262601887461535,3.052520377492307e-05,0.0,-0.003402815099980846,-0.0034333403037557692
2011-08-04,-0.7130909042972396,0.032955818865154085,6.591163773030817e-06,0.0,0.03494263450720302,0.03493604334342999
2011-08-05,0.4990213434363982,1.212112247733638,0.0002424224495467276,0.0,-0.0002869786858942825,-0.0005294011354410101
2011-08-08,0.5249855970813385,0.025964253644940316,5.192850728988064e-06,0.0,-0.03620215072934237,-0.036207343580071355
2011-08-09,0.3615571471733878,0.1634284499079507,3.268568998159014e-05,0.0,0.016746401855249983,0.016713716165268393
2011-08-10,0.3761535575032054,0.014596410329817566,2.9192820659635133e-06,0.0,-0.01698588984733474,-0.016988809129400706
2011-08-11,0.32535295741490117,0.050800600088304226,1.0160120017660846e-05,0.0,0.014722414701035181,0.01471225458101752
2011-08-12,0.34031028673520436,0.014957329320303192,2.9914658640606386e-06,0.0,0.0017859058688952595,0.001782914403031199
2011-08-15,0.3615851276125105,0.021274840877306134,4.254968175461227e-06,0.0,0.007792422725356609,0.007788167757181148
2011-08-16,0.38126547995058657,0.01968035233807608,3.936070467615216e-06,0.0,-0.0037311689025239154,-0.0037351049729915306
2011-08-17,0.3868744711509186,0.005608991200332036,1.1217982400664074e-06,0.0,0.00036634619205271166,0.00036522439381264524
2011-08-18,0.0,0.3868744711509186,7.737489423018372e-05,0.0,-0.0,-7.737489423018372e-05
2011-08-19,0.34773878922474705,0.34773878922474705,6.954775784494941e-05,0.0,-0.005258768905764139,-0.005328316663609088
2011-08-22,0.34691180980587855,0.0008269794188685009,1.6539588377370018e-07,0.0,8.950597824440758e-05,8.934058236063387e-05
2011-08-23,0.36873269294733196,0.021820883141453418,4.364176628290684e-06,0.0,0.012430070667468048,0.012425706490839758
2011-08-24,0.0,0.36873269294733196,7.37465385894664e-05,0.0,0.0,-7.37465385894664e-05
2011-08-25,0.0,0.0,0.0,0.0,-0.0,-0.0
2011-08-26,0.0,0.0,0.0,0.0,0.0,0.0
2011-08-29,0.0,0.0,0.0,0.0,0.0,0.0
2011-08-30,0.0,0.0,0.0,0.0,0.0,0.0
2011-08-31,0.0,0.0,0.0,0.0,0.0,0.0
2011-09-01,0.0,0.0,0.0,0.0,-0.0,-0.0
2011-09-02,0.0,0.0,0.0,0.0,-0.0,-0.0
2011-09-06,0.444159434897659,0.444159434897659,8.88318869795318e-05,0.0,-0.003315239981444845,-0.0034040718684243765
2011-09-07,0.45172719940408124,0.007567764506422214,1.513552901284443e-06,0.0,0.012758503949254563,0.01275699039635328
2011-09-08,0.0,0.45172719940408124,9.034543988081625e-05,0.0,-0.0,-9.034543988081625e-05
2011-09-09,0.0,0.0,0.0,0.0,-0.0,-0.0
2011-09-12,0.42738322274833745,0.42738322274833745,8.54766445496675e-05,0.0,0.0029667097805605213,0.0028812331360108536
2011-09-13,0.4516525736860074,0.024269350937669965,4.853870187533993e-06,0.0,0.004100430045147284,0.00409557617495975
2011-09-14,0.0,0.4516525736860074,9.033051473720148e-05,0.0,0.0,-9.033051473720148e-05
2011-09-15,0.0,0.0,0.0,0.0,0.0,0.0
2011-09-16,0.0,0.0,0.0,0.0,0.0,0.0
2011-09-19,0.0,0.0,0.0,0.0,-0.0,-0.0
2011-09-20,0.0,0.0,0.0,0.0,-0.0,-0.0
2011-09-21,0.0,0.0,0.0,0.0,-0.0,-0.0
2011-09-22,0.0,0.0,0.0,0.0,-0.0,-0.0
2011-09-23,0.4298530219392958,0.4298530219392958,8.597060438785917e-05,0.0,0.002606451982144908,0.002520481377757049
2011-09-26,0.4543570833817569,0.02450406144246109,4.900812288492218e-06,0.0,0.010481118875879042,0.01047621806359055
2011-09-27,0.0,0.4543570833817569,9.087141667635139e-05,0.0,0.0,-9.087141667635139e-05
2011-09-28,0.0,0.0,0.0,0.0,-0.0,-0.0
2011-09-29,0.0,0.0,0.0,0.0,0.0,0.0
2011-09-30,0.0,0.0,0.0,0.0,-0.0,-0.0
2011-10-03,0.0,0.0,0.0,0.0,-0.0,-0.0
2011-10-04,0.40747017141114866,0.40747017141114866,8.149403428222974e-05,0.0,0.00906185388132637,0.00898035984704414
2011-10-05,0.42840623993239446,0.0209360685212458,4.18721370424916e-06,0.0,0.007586182972474108,0.007581995758769859
2011-10-06,0.0,0.42840623993239446,8.56812479864789e-05,0.0,0.0,-8.56812479864789e-05
2011-10-07,-0.47366939034180366,0.47366939034180366,9.473387806836074e-05,0.0,0.00388257855798812,0.0037878446799197592
2011-10-10,-0.47805018562641177,0.004380795284608108,8.761590569216216e-07,0.0,-0.016041281804429548,-0.01604215796348647
2011-10-11,-0.49795297213800654,0.019902786511594772,3.9805573023189545e-06,0.0,-0.0002708145309841409,-0.00027479508828645984
2011-10-12,-0.526473683448393,0.028520711310386415,5.704142262077284e-06,0.0,-0.005131563704002499,-0.005137267846264577
2011-10-13,-0.5537950450000186,0.027321361551625678,5.464272310325136e-06,0.0,0.0016492583499292813,0.0016437940776189563
2011-10-14,0.0,0.5537950450000186,0.00011075900900000373,0.0,0.0,-0.00011075900900000373
2011-10-17,0.0,0.0,0.0,0.0,-0.0,-0.0
2011-10-18,0.0,0.0,0.0,0.0,0.0,0.0
2011-10-19,0.0,0.0,0.0,0.0,-0.0,-0.0
2011-10-20,0.0,0.0,0.0,0.0,0.0,0.0
2011-10-21,0.0,0.0,0.0,0.0,0.0,0.0
2011-10-24,0.0,0.0,0.0,0.0,0.0,0.0
2011-10-25,0.0,0.0,0.0,0.0,-0.0,-0.0
2011-10-26,0.0,0.0,0.0,0.0,0.0,0.0
2011-10-27,0.0,0.0,0.0,0.0,0.0,0.0
2011-10-28,0.0,0.0,0.0,0.0,0.0,0.0
2011-10-31,-0.6576692730216316,0.6576692730216316,0.00013153385460432633,0.0,0.01647370547805507,0.01634217162345074
2011-11-01,-0.5686069570796479,0.08906231594198366,1.7812463188396734e-05,0.0,0.016114355064890305,0.01609654260170191
2011-11-02,-0.49521111722606176,0.07339583985358616,1.4679167970717233e-05,0.0,-0.007911672721179647,-0.007926351889150364
2011-11-03,-0.5195073917067184,0.024296274480656688,4.859254896131338e-06,0.0,-0.009666789482858608,-0.009671648737754739
2011-11-04,0.0,0.5195073917067184,0.0001039014783413437,0.0,-0.0,-0.0001039014783413437
2011-11-07,0.0,0.0,0.0,0.0,0.0,0.0
2011-11-08,0.0,0.0,0.0,0.0,0.0,0.0
2011-11-09,0.0,0.0,0.0,0.0,-0.0,-0.0
2011-11-10,0.0,0.0,0.0,0.0,0.0,0.0
2011-11-11,0.0,0.0,0.0,0.0,0.0,0.0
2011-11-14,0.0,0.0,0.0,0.0,-0.0,-0.0
2011-11-15,0.0,0.0,0.0,0.0,0.0,0.0
2011-11-16,0.0,0.0,0.0,0.0,-0.0,-0.0
2011-11-17,0.0,0.0,0.0,0.0,-0.0,-0.0
2011-11-18,0.0,0.0,0.0,0.0,-0.0,-0.0
2011-11-21,0.0,0.0,0.0,0.0,-0.0,-0.0
2011-11-22,0.0,0.0,0.0,0.0,-0.0,-0.0
2011-11-23,0.0,0.0,0.0,0.0,-0.0,-0.0
2011-11-25,0.4720000059452489,0.4720000059452489,9.440000118904979e-05,0.0,-0.0012692643257058139,-0.0013636643268948637
2011-11-28,0.49110890007012953,0.01910889412488065,3.82177882497613e-06,0.0,0.014154288425486024,0.014150466646661048
2011-11-29,0.0,0.49110890007012953,9.822178001402591e-05,0.0,0.0,-9.822178001402591e-05
2011-11-30,0.0,0.0,0.0,0.0,0.0,0.0
2011-12-01,-0.55743291732522,0.55743291732522,0.00011148658346504402,0.0,0.0010649586302434563,0.0009534720467784123
2011-12-02,-0.5799622234956823,0.022529306170462227,4.505861234092445e-06,0.0,0.00013977981181160086,0.0001352739505775084
2011-12-05,-0.6096437903760242,0.02968156688034196,5.936313376068392e-06,0.0,-0.006239376998228896,-0.006245313311604965
2011-12-06,-0.6388565601537636,0.029212769777739345,5.842553955547869e-06,0.0,-0.0007060246014587957,-0.0007118671554143435
2011-12-07,-0.672680611653045,0.03382405149928147,6.764810299856295e-06,0.0,-0.0013563398973667935,-0.0013631047076666499
2011-12-08,-0.7075388010096755,0.03485818935663043,6.971637871326087e-06,0.0,0.015119042127116953,0.015112070489245627
2011-12-09,-0.621296579977843,0.08624222103183243,1.724844420636649e-05,0.0,-0.010402003879748932,-0.010419252323955299
2011-12-12,0.0,0.621296579977843,0.00012425931599556862,0.0,-0.0,-0.00012425931599556862
2011-12-13,0.0,0.0,0.0,0.0,-0.0,-0.0
2011-12-14,0.0,0.0,0.0,0.0,-0.0,-0.0
2011-12-15,0.0,0.0,0.0,0.0,0.0,0.0
2011-12-16,0.0,0.0,0.0,0.0,0.0,0.0
2011-12-19,0.0,0.0,0.0,0.0,-0.0,-0.0
2011-12-20,0.0,0.0,0.0,0.0,0.0,0.0
2011-12-21,0.0,0.0,0.0,0.0,0.0,0.0
2011-12-22,0.0,0.0,0.0,0.0,0.0,0.0
2011-12-23,-0.7079011391571286,0.7079011391571286,0.00014158022783142572,0.0,-0.006367203192487073,-0.006508783420318499
2011-12-27,-0.7403415807056234,0.03244044154849479,6.4880883096989585e-06,0.0,-5.8564586768888696e-05,-6.505267507858765e-05
2011-12-28,-0.777389295064137,0.03704771435851362,7.409542871702724e-06,0.0,0.009761293547210904,0.009753884004339202
2011-12-29,0.0,0.777389295064137,0.0001554778590128274,0.0,0.0,-0.0001554778590128274
2011-12-30,0.0,0.0,0.0,0.0,-0.0,-0.0
2012-01-03,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-04,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-05,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-06,0.0,0.0,0.0,0.0,-0.0,-0.0
2012-01-09,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-10,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-11,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-12,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-13,0.0,0.0,0.0,0.0,-0.0,-0.0
2012-01-17,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-18,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-19,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-20,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-23,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-24,0.0,0.0,0.0,0.0,-0.0,-0.0
2012-01-25,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-26,0.0,0.0,0.0,0.0,-0.0,-0.0
2012-01-27,0.0,0.0,0.0,0.0,-0.0,-0.0
2012-01-30,0.0,0.0,0.0,0.0,-0.0,-0.0
2012-01-31,0.0,0.0,0.0,0.0,-0.0,-0.0
2012-02-01,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-02,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-03,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-06,-1.481549447765356,1.481549447765356,0.0002963098895530712,5.7327315210161416e-06,0.000628123650120274,0.00032608102904618666
2012-02-07,-1.52762666524777,0.046077217482414,9.215443496482801e-06,6.281269824378213e-06,-0.003087849103374985,-0.003103345816695846
2012-02-08,-1.58928334967003,0.06165668442226013,1.2331336884452027e-05,7.015277972262262e-06,-0.003429484237903688,-0.0034488308527604026
2012-02-09,-1.6523210592999102,0.0630377096298802,1.2607541925976041e-05,7.765726896427503e-06,-0.002433910436366286,-0.0024542837051886894
2012-02-10,-1.7191009269715907,0.06677986767168043,1.3355973534336086e-05,8.560725321090366e-06,0.011879198242126958,0.011857281543271531
2012-02-13,-1.5404232753098988,0.17867765166169192,3.5735530332338384e-05,6.4336104203559374e-06,-0.010439484469453633,-0.010481653610206329
2012-02-14,0.0,1.5404232753098988,0.0003080846550619798,0.0,-0.0,-0.0003080846550619798
2012-02-15,0.0,0.0,0.0,0.0,-0.0,-0.0
2012-02-16,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-17,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-21,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-22,0.0,0.0,0.0,0.0,-0.0,-0.0
2012-02-23,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-24,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-27,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-28,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-29,0.0,0.0,0.0,0.0,-0.0,-0.0
2012-03-01,0.0,0.0,0.0,0.0,0.0,0.0
2012-03-02,0.0,0.0,0.0,0.0,-0.0,-0.0
2012-03-05,0.0,0.0,0.0,0.0,-0.0,-0.0
2012-03-06,0.0,0.0,0.0,0.0,-0.0,-0.0
2012-03-07,1.2544348089720545,1.2544348089720545,0.0002508869617944109,3.028985821095887e-06,0.00862664998789975,0.008372734040284244
2012-03-08,1.3006587233960856,0.046223914424031065,9.244782884806213e-06,3.579270516620066e-06,0.012707499687111545,0.01269467563371012
2012-03-09,0.0,1.3006587233960856,0.00026013174467921714,0.0,0.0,-0.00026013174467921714
2012-03-12,-1.3958711974307807,1.3958711974307807,0.00027917423948615615,4.712752350366437e-06,-0.00022396444426790705,-0.0005078514361044296
2012-03-13,-1.453978286909397,0.0581070894786162,1.162141789572324e-05,5.4045034155880584e-06,-0.02612672934807691,-0.02614375526938822
2012-03-14,-1.4803868315267545,0.026408544617357643,5.281708923471529e-06,5.7188908515089825e-06,0.0017719905999835832,0.0017609900002086027
2012-03-15,-1.5040396796724176,0.02365284814566304,4.730569629132609e-06,6.00047237705259e-06,-0.008948232487996487,-0.008958963530002674
2012-03-16,-1.5551578577773029,0.05111817810488528,1.0223635620977057e-05,6.609022116396463e-06,-0.001739867808205446,-0.0017567004659428194
2012-03-19,-1.618065017033598,0.06290715925629509,1.2581431851259018e-05,7.357916869447595e-06,-0.006417199765469895,-0.006437139114190602
2012-03-20,-1.675582788358532,0.057517771324933964,1.1503554264986794e-05,8.042652242363476e-06,0.005035174425866539,0.005015628219359189
2012-03-21,0.0,1.675582788358532,0.0003351165576717064,0.0,-0.0,-0.0003351165576717064
2012-03-22,0.0,0.0,0.0,0.0,-0.0,-0.0
2012-03-23,0.0,0.0,0.0,0.0,0.0,0.0
2012-03-26,0.0,0.0,0.0,0.0,0.0,0.0
2012-03-27,0.0,0.0,0.0,0.0,-0.0,-0.0
2012-03-28,0.0,0.0,0.0,0.0,-0.0,-0.0
2012-03-29,0.0,0.0,0.0,0.0,-0.0,-0.0
2012-03-30,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-02,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-03,0.0,0.0,0.0,0.0,-0.0,-0.0
2012-04-04,0.0,0.0,0.0,0.0,-0.0,-0.0
2012-04-05,0.0,0.0,0.0,0.0,-0.0,-0.0
2012-04-09,0.0,0.0,0.0,0.0,-0.0,-0.0
2012-04-10,1.1543509217285846,1.1543509217285846,0.00023087018434571693,1.83751097295934e-06,-0.01988834120920474,-0.020121048904523417
2012-04-11,0.9454075413511892,0.20894338037739535,4.1788676075479075e-05,0.0,0.007016143343589228,0.0069743546675137495
2012-04-12,0.9858836700512155,0.04047612870002626,8.095225740005252e-06,0.0,0.013492128810652426,0.013484033584912422
2012-04-13,0.0,0.9858836700512155,0.0001971767340102431,0.0,-0.0,-0.0001971767340102431
2012-04-16,0.0,0.0,0.0,0.0,-0.0,-0.0
2012-04-17,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-18,0.0,0.0,0.0,0.0,-0.0,-0.0
2012-04-19,0.0,0.0,0.0,0.0,-0.0,-0.0
2012-04-20,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-23,0.0,0.0,0.0,0.0,-0.0,-0.0
2012-04-24,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-25,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-26,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-27,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-30,0.0,0.0,0.0,0.0,-0.0,-0.0
2012-05-01,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-02,0.0,0.0,0.0,0.0,-0.0,-0.0
2012-05-03,0.0,0.0,0.0,0.0,-0.0,-0.0
2012-05-04,0.0,0.0,0.0,0.0,-0.0,-0.0
2012-05-07,0.9122808091254714,0.9122808091254714,0.0001824561618250943,0.0,0.0003197722886993242,0.00013731612687422994
2012-05-08,0.9573381099890438,0.0450573008635724,9.01146017271448e-06,0.0,-0.004104925216141436,-0.004113936676314151
2012-05-09,0.9527544256365539,0.004583684352489903,9.167368704979806e-07,0.0,-0.006407109192547748,-0.006408025929418246
2012-05-10,0.9222389876470505,0.030515437989503402,6.1030875979006805e-06,0.0,0.0023187369827585404,0.0023126338951606398
2012-05-11,0.9659122435372729,0.04367325589022242,8.734651178044485e-06,0.0,-0.003277428463222626,-0.0032861631144006703
2012-05-14,0.9708427681436009,0.004930524606328035,9.86104921265607e-07,0.0,-0.010849238904881894,-0.01085022500980316
2012-05-15,0.8903834914654271,0.08045927667817387,1.6091855335634777e-05,0.0,-0.005130753200481303,-0.005146845055816938
2012-05-16,0.0,0.8903834914654271,0.00017807669829308543,0.0,-0.0,-0.00017807669829308543
2012-05-17,0.0,0.0,0.0,0.0,-0.0,-0.0
2012-05-18,0.78147009438535,0.78147009438535,0.00015629401887707,0.0,-0.005794758471440805,-0.005951052490317875
2012-05-21,0.7647715677118112,0.01669852667353877,3.3397053347077545e-06,0.0,0.012166509505638298,0.01216316980030359
2012-05-22,0.0,0.7647715677118112,0.00015295431354236225,0.0,0.0,-0.00015295431354236225
2012-05-23,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-24,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-25,0.0,0.0,0.0,0.0,-0.0,-0.0
2012-05-29,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-30,0.0,0.0,0.0,0.0,-0.0,-0.0
2012-05-31,0.0,0.0,0.0,0.0,-0.0,-0.0
2012-06-01,0.0,0.0,0.0,0.0,-0.0,-0.0
2012-06-04,0.7081626877712699,0.7081626877712699,0.00014163253755425397,0.0,7.757794420269752e-05,-6.405459335155645e-05
2012-06-05,0.7451244785278084,0.03696179075653849,7.392358151307699e-06,0.0,0.004255044209247636,0.004247651851096329
2012-06-06,0.7813811727991656,0.03625669427135725,7.25133885427145e-06,0.0,0.01780593917390856,0.01779868783505429
2012-06-07,0.8088113597032632,0.027430186904097598,5.48603738081952e-06,0.0,-8.611427501281902e-05,-9.160031239363854e-05
2012-06-08,0.847168649864715,0.03835729016145173,7.671458032290345e-06,0.0,0.00684632634811556,0.00683865489008327
2012-06-11,0.8847008984359552,0.03753224857124027,7.506449714248054e-06,0.0,-0.011236076360002756,-0.011243582809717004
2012-06-12,0.8090226877731307,0.07567821066282454,1.513564213256491e-05,0.0,0.009371225231425324,0.009356089589292758
2012-06-13,0.8436096834700243,0.03458699569689361,6.9173991393787215e-06,0.0,-0.005945786417371174,-0.005952703816510553
2012-06-14,0.8228517912712898,0.020757892198734473,4.151578439746895e-06,0.0,0.008851081529920543,0.008846929951480797
2012-06-15,0.858211101544613,0.035359310273323175,7.071862054664635e-06,0.0,0.008826482895234904,0.008819411033180239
2012-06-18,0.0,0.858211101544613,0.00017164222030892262,0.0,0.0,-0.00017164222030892262
2012-06-19,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-20,0.0,0.0,0.0,0.0,-0.0,-0.0
2012-06-21,0.0,0.0,0.0,0.0,-0.0,-0.0
2012-06-22,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-25,0.0,0.0,0.0,0.0,-0.0,-0.0
2012-06-26,0.7433153195412768,0.7433153195412768,0.00014866306390825537,0.0,0.003539197896062986,0.0033905348321547307
2012-06-27,0.0,0.7433153195412768,0.00014866306390825537,0.0,0.0,-0.00014866306390825537
2012-06-28,0.0,0.0,0.0,0.0,-0.0,-0.0
2012-06-29,0.0,0.0,0.0,0.0,0.0,0.0
2012-07-02,-0.8639936076255789,0.8639936076255789,0.00017279872152511577,0.0,-0.00212222072358325,-0.0022950194451083657
2012-07-03,-0.9055650389414805,0.041571431315901686,8.314286263180338e-06,0.0,-0.0056260687272951275,-0.005634383013558308
2012-07-05,-0.9457511322747396,0.040186093333259065,8.037218666651814e-06,0.0,0.00444317813082216,0.004435140912155509
2012-07-06,0.0,0.9457511322747396,0.00018915022645494794,0.0,-0.0,-0.00018915022645494794
2012-07-09,0.0,0.0,0.0,0.0,-0.0,-0.0
2012-07-10,0.0,0.0,0.0,0.0,-0.0,-0.0
2012-07-11,0.0,0.0,0.0,0.0,-0.0,-0.0
2012-07-12,0.0,0.0,0.0,0.0,-0.0,-0.0
2012-07-13,0.0,0.0,0.0,0.0,0.0,0.0
2012-07-16,0.0,0.0,0.0,0.0,-0.0,-0.0
2012-07-17,0.0,0.0,0.0,0.0,0.0,0.0
2012-07-18,0.0,0.0,0.0,0.0,0.0,0.0
2012-07-19,0.0,0.0,0.0,0.0,0.0,0.0
2012-07-20,0.0,0.0,0.0,0.0,-0.0,-0.0
2012-07-23,0.0,0.0,0.0,0.0,-0.0,-0.0
2012-07-24,0.0,0.0,0.0,0.0,-0.0,-0.0
2012-07-25,0.8769996251801362,0.8769996251801362,0.00017539992503602723,0.0,-0.000275299585637775,-0.0004506995106738022
2012-07-26,0.915107958897982,0.03810833371784583,7.621666743569167e-06,0.0,0.01501295265871382,0.01500533099197025
2012-07-27,0.9482074327181274,0.03309947382014533,6.619894764029067e-06,0.0,0.01792189278427165,0.01791527288950762
2012-07-30,0.9796476856925839,0.03144025297445652,6.288050594891304e-06,0.0,-0.0004736365800498489,-0.0004799246306447402
