date,bh_ret,aware_gross,aware_net,blind_gross,blind_net,aware_position,blind_position
2011-05-02,-0.0017542491090454,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2011-05-03,-0.0033850263710526,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2011-05-04,-0.006878914252832,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2011-05-05,-0.0091112171806946,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2011-05-06,0.0038126429958769,0.004620005456019473,0.004375132660409611,0.004620005456019473,0.004375132660409611,1.2117592601813696,1.2117592601813696
2011-05-09,0.0045338701019312,0.005711487037258483,0.005698799236484842,0.005711487037258483,0.005698799236484842,1.2597376874175723,1.2597376874175723
2011-05-10,0.0080416160096632,0.0,-0.0002519475374835145,0.0,-0.0002519475374835145,0.0,0.0
2011-05-11,-0.0111736896878857,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2011-05-12,0.0048834936721675,0.0,0.0,0.0,0.0,0.0,0.0
2011-05-13,-0.0081000470454251,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2011-05-16,-0.006223718638096,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2011-05-17,-0.0003686285233301,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2011-05-18,0.0087652719837034,0.0,0.0,0.0,0.0,0.0,0.0
2011-05-19,0.0021755725891674,0.0,0.0,0.0,0.0,0.0,0.0
2011-05-20,-0.0077179746126141,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2011-05-23,-0.0119972648409882,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2011-05-24,-0.0008277226453321,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2011-05-25,0.0031781131566699,0.0,0.0,0.0,0.0,0.0,0.0
2011-05-26,0.0039453227676986,0.0,0.0,0.0,0.0,0.0,0.0
2011-05-27,0.0040726153187664,0.0,0.0,0.0,0.0,0.0,0.0
2011-05-31,0.0105370148563679,0.0,0.0,0.0,0.0,0.0,0.0
2011-06-01,-0.0230482257006405,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2011-06-02,-0.0012255861140477,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2011-06-03,-0.0097814926651915,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2011-06-06,-0.0108185160137219,-0.009595715749021669,-0.00977311005590906,-0.009595715749021669,-0.00977311005590906,0.8869715344369536,0.8869715344369536
2011-06-07,-0.0009568650426681,-0.000794172196805574,-0.0008055718939220564,-0.000794172196805574,-0.0008055718939220564,0.8299730488545417,0.8299730488545417
2011-06-08,-0.0041956644216076,-0.0,-0.00016599460977090834,-0.003612094694538661,-0.0036182823344222503,0.0,0.8609112482724869
2011-06-09,0.0073504093289917,0.0,0.0,0.00634988255338793,0.0063492885053104756,0.0,0.8638814886597591
2011-06-10,-0.0140784828818461,-0.0,-0.0,-0.0,-0.00017277629773195183,0.0,0.0
2011-06-13,0.0006685325595015,-0.0005435574725123235,-0.000706169589091248,0.0,0.0,-0.8130605828946225,0.0
2011-06-14,0.0125329134851073,-0.01068951366555222,-0.01069748460898172,0.0,0.0,-0.8529153000421197,0.0
2011-06-15,-0.0175855695072577,-0.0,-0.00017058306000842393,-0.0,-0.0,0.0,0.0
2011-06-16,0.0017527979756826,-0.001355329216582089,-0.001509976727063641,0.0,0.0,-0.7732375524077594,0.0
2011-06-17,0.0030403902917992,-0.0024659243606538696,-0.0024734878904657414,0.0,0.0,-0.811055201467118,0.0
2011-06-20,0.0053806890901588,-0.004569100215101961,-0.00457672244852282,0.0,0.0,-0.8491663685714116,0.0
2011-06-21,0.0133341790614638,0.0,-0.00016983327371428232,0.0,0.0,0.0,0.0
2011-06-22,-0.0064894598444071,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2011-06-23,-0.0028319928581943,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2011-06-24,-0.011795077176858,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2011-06-27,0.0091425366557302,0.0,0.0,0.0,0.0,0.0,0.0
2011-06-28,0.0128612927359972,0.0,0.0,0.0,0.0,0.0,0.0
2011-06-29,0.0082486335349125,0.0,0.0,0.0,0.0,0.0,0.0
2011-06-30,0.010068371595163,-0.00950259523924481,-0.009691356552818298,-0.00950259523924481,-0.009691356552818298,-0.9438065678674397,-0.9438065678674397
2011-07-01,0.0143068691060825,-0.014013273797028675,-0.014020408226865197,-0.014013273797028675,-0.014020408226865197,-0.9794787170500495,-0.9794787170500495
2011-07-05,-0.0013370725450787,0.0013525828817835476,0.001346020483173814,0.0013525828817835476,0.001346020483173814,-1.0116002207673291,-1.0116002207673291
2011-07-06,0.0010010578196055,-0.001039935340124057,-0.0010458449222395104,-0.001039935340124057,-0.0010458449222395104,-1.0388364385724271,-1.0388364385724271
2011-07-07,0.0103995828920924,-0.011287812066527158,-0.011298143580820258,-0.011287812066527158,-0.011298143580820258,-1.0854100768897326,-1.0854100768897326
2011-07-08,-0.0069854581069357,0.007840895769142134,0.007832027974019572,0.007840895769142134,0.007832027974019572,-1.122459779890039,-1.122459779890039
2011-07-11,-0.0182561669365739,0.01950030025543485,0.01948862673794102,0.01950030025543485,0.01948862673794102,-1.0681486602956334,-1.0681486602956334
2011-07-12,-0.0044433698298371,0.003953911143941947,0.003918250444187606,0.003953911143941947,0.003918250444187606,-0.889845161523929,-0.889845161523929
2011-07-13,0.003101027109122,-0.0027560626004837557,-0.002756280036075536,-0.0027560626004837557,-0.002756280036075536,-0.8887579835650276,-0.8887579835650276
2011-07-14,-0.006738782369335,0.006259406419080592,0.006251385391719427,0.006259406419080592,0.006251385391719427,-0.9288631203708522,-0.9288631203708522
2011-07-15,0.0055390555402832,0.0,-0.00018577262407417044,0.0,-0.00018577262407417044,0.0,0.0
2011-07-18,-0.0081631175393681,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2011-07-19,0.0161771496468432,0.0,0.0,0.0,0.0,0.0,0.0
2011-07-20,-0.0006710584073994,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2011-07-21,0.0134552627862651,0.0,0.0,0.0,0.0,0.0,0.0
2011-07-22,0.0009074395131127,-0.0009048594321507126,-0.0011042907813646923,-0.0009048594321507126,-0.0011042907813646923,-0.9971567460698981,-0.9971567460698981
2011-07-25,-0.0056589952232437,0.005898839471671015,0.005889289696789243,0.005898839471671015,0.005889289696789243,-1.0423828328114115,-1.0423828328114115
2011-07-26,-0.0041134200623291,0.004177487773520235,0.0041719408448767925,0.004177487773520235,0.0041719408448767925,-1.0155752902014241,-1.0155752902014241
2011-07-27,-0.0205177248072914,0.020713669018689384,0.020712350269618172,0.020713669018689384,0.020712350269618172,-1.0095499970507622,-1.0095499970507622
2011-07-28,-0.0032392071555049,0.0026899986238890362,0.0026541785653039092,0.0026899986238890362,0.0026541785653039092,-0.8304497041251263,-0.8304497041251263
2011-07-29,-0.006471427287173,0.005451796263661137,0.005449397986300751,0.005451796263661137,0.005449397986300751,-0.8424410909270555,-0.8424410909270555
2011-08-01,-0.0041408608662312,0.003427902212166308,0.003424978707353467,0.003427902212166308,0.003424978707353467,-0.8278235668628512,-0.8278235668628512
2011-08-02,-0.0258889091906242,0.021559276606880107,0.021558289099391337,0.021559276606880107,0.021558289099391337,-0.8327611043067009,-0.8327611043067009
2011-08-03,0.0050031459527177,-0.003402815099980846,-0.0034333403037557692,-0.003402815099980846,-0.0034333403037557692,-0.6801350854320856,-0.6801350854320856
2011-08-04,-0.0490016550437415,0.03494263450720302,0.03493604334342999,0.03494263450720302,0.03493604334342999,-0.7130909042972396,-0.7130909042972396
2011-08-05,-0.0005750829892727,0.0002869786858942825,0.0002441647737221142,-0.0002869786858942825,-0.0005294011354410101,-0.4990213434363982,0.4990213434363982
2011-08-08,-0.0689583693926243,0.03620215072934237,0.03619695787861338,-0.03620215072934237,-0.036207343580071355,-0.5249855970813385,0.5249855970813385
2011-08-09,0.0463174410633877,-0.016746401855249983,-0.016779087545231573,0.016746401855249983,0.016713716165268393,-0.3615571471733878,0.3615571471733878
2011-08-10,-0.0451567970274746,-0.01698588984733474,-0.01713343198827006,-0.01698588984733474,-0.016988809129400706,0.3761535575032054,0.3761535575032054
2011-08-11,0.0452505943637717,-0.014722414701035181,-0.014862716004018802,0.014722414701035181,0.01471225458101752,-0.32535295741490117,0.32535295741490117
2011-08-12,0.0052478750672761,0.0017859058688952595,0.0016527732200652383,0.0017859058688952595,0.001782914403031199,0.34031028673520436,0.34031028673520436
2011-08-15,0.0215507279760336,0.007792422725356609,0.007788167757181148,0.0,-6.806205734704088e-05,0.3615851276125105,0.0
2011-08-16,-0.0097862751776203,-0.0037311689025239154,-0.0037351049729915306,0.0037311689025239154,0.003654915806533798,0.38126547995058657,-0.38126547995058657
2011-08-17,0.0009469381398128,0.00036634619205271166,0.00036522439381264524,-0.00036634619205271166,-0.0003674679902927781,0.3868744711509186,-0.3868744711509186
2011-08-18,-0.0456185989323634,-0.018726552952466176,-0.018731278575966626,0.018726552952466176,0.018721827328965726,0.4105025886531758,-0.4105025886531758
2011-08-19,-0.0151227561282079,0.005258768905764139,0.005107120630188554,0.005258768905764139,0.005246216145878453,-0.34773878922474705,-0.34773878922474705
2011-08-22,0.0002580078732243,-8.950597824440758e-05,-8.967137412818128e-05,-8.950597824440758e-05,-8.967137412818128e-05,-0.34691180980587855,-0.34691180980587855
2011-08-23,0.0337102483864741,-0.012430070667468048,-0.012434434844096337,-0.012430070667468048,-0.012434434844096337,-0.36873269294733196,-0.36873269294733196
2011-08-24,0.0130346513685468,0.0,-7.37465385894664e-05,-0.005041382566996446,-0.00504498957511037,0.0,-0.3867677335169492
2011-08-25,-0.0156879347379614,-0.0,-0.0,0.006408865001889027,0.006404514167372867,0.0,-0.40852190609774547
2011-08-26,0.015008418274915,0.0,0.0,-0.006018342505855004,-0.006019847329791238,0.0,-0.4009977864165762
2011-08-29,0.0278875050121643,0.0,0.0,-0.011794318415385915,-0.011798703824812538,0.0,-0.4229248335496965
2011-08-30,0.0023442750237698,0.0,0.0,0.0,-8.45849667099393e-05,0.0,0.0
2011-08-31,0.0049099087120705,0.0,0.0,0.0,0.0,0.0,0.0
2011-09-01,-0.0119424607923042,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2011-09-02,-0.0256070172917528,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2011-09-06,-0.0074640764576097,0.003315239981444845,0.0032264080944653132,-0.0,-0.0,-0.444159434897659,0.0
2011-09-07,0.028243824959147,-0.012758503949254563,-0.012760017502155847,0.0,0.0,-0.45172719940408124,0.0
2011-09-08,-0.0106688903873024,-0.0,-9.034543988081625e-05,-0.0,-0.0,0.0,0.0
2011-09-09,-0.0270685625109621,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2011-09-12,0.0069415681820235,-0.0029667097805605213,-0.003052186425110189,0.0,0.0,-0.42738322274833745,0.0
2011-09-13,0.0090787261803537,-0.004100430045147284,-0.004105283915334818,0.0,0.0,-0.4516525736860074,0.0
2011-09-14,0.0133897605182307,0.0,-9.033051473720148e-05,0.0,0.0,0.0,0.0
2011-09-15,0.0170410467181048,0.0,0.0,0.0,0.0,0.0,0.0
2011-09-16,0.005690475561936,0.0,0.0,0.0,0.0,0.0,0.0
2011-09-19,-0.0098509486880802,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2011-09-20,-0.0016623864527245,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2011-09-21,-0.0298309950871473,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2011-09-22,-0.0324024567592298,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2011-09-23,0.0060635888294697,0.002606451982144908,0.002520481377757049,0.002606451982144908,0.002520481377757049,0.4298530219392958,0.4298530219392958
2011-09-26,0.0230680212969689,0.010481118875879042,0.01047621806359055,0.010481118875879042,0.01047621806359055,0.4543570833817569,0.4543570833817569
2011-09-27,0.0106316653572946,0.0,-9.087141667635139e-05,0.0,-9.087141667635139e-05,0.0,0.0
2011-09-28,-0.0209081958526953,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2011-09-29,0.0080814864353593,0.0,0.0,0.0,0.0,0.0,0.0
2011-09-30,-0.0252912744788664,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2011-10-03,-0.028863602903784,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2011-10-04,0.0222393061311541,-0.00906185388132637,-0.009143347915608599,0.0,0.0,-0.40747017141114866,0.0
2011-10-05,0.0177079189455113,-0.007586182972474108,-0.0075903701861783565,0.0,0.0,-0.42840623993239446,0.0
2011-10-06,0.0181381684664803,0.0,-8.56812479864789e-05,0.0,0.0,0.0,0.0
2011-10-07,-0.0081968111876227,0.00388257855798812,0.0037878446799197592,0.00388257855798812,0.0037878446799197592,-0.47366939034180366,-0.47366939034180366
2011-10-10,0.0335556439192883,-0.016041281804429548,-0.01604215796348647,-0.016041281804429548,-0.01604215796348647,-0.47805018562641177,-0.47805018562641177
2011-10-11,0.000543855637253,-0.0002708145309841409,-0.00027479508828645984,-0.0002708145309841409,-0.00027479508828645984,-0.49795297213800654,-0.49795297213800654
2011-10-12,0.0097470469376377,-0.005131563704002499,-0.005137267846264577,-0.005131563704002499,-0.005137267846264577,-0.526473683448393,-0.526473683448393
2011-10-13,-0.0029781023951365,0.0016492583499292813,0.0016437940776189563,0.0016492583499292813,0.0016437940776189563,-0.5537950450000186,-0.5537950450000186
2011-10-14,0.0172309488024779,0.0,-0.00011075900900000373,0.0,-0.00011075900900000373,0.0,0.0
2011-10-17,-0.0195599375994488,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2011-10-18,0.0202130493803105,0.0,0.0,0.0,0.0,0.0,0.0
2011-10-19,-0.0127298187870259,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2011-10-20,0.0045438398210837,0.0,0.0,0.0,0.0,0.0,0.0
2011-10-21,0.0186340674924343,0.0,0.0,0.0,0.0,0.0,0.0
2011-10-24,0.0127908066803721,0.0,0.0,0.0,0.0,0.0,0.0
2011-10-25,-0.0202483461993816,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2011-10-26,0.010481430544087,0.0,0.0,0.0,0.0,0.0,0.0
2011-10-27,0.033716591168134,0.0,0.0,0.0,0.0,0.0,0.0
2011-10-28,0.000389153528542,0.0,0.0,0.0,0.0,0.0,0.0
2011-10-31,-0.0250486166129784,0.01647370547805507,0.01634217162345074,0.01647370547805507,0.01634217162345074,-0.6576692730216316,-0.6576692730216316
2011-11-01,-0.0283400596215939,0.016114355064890305,0.01609654260170191,0.016114355064890305,0.01609654260170191,-0.5686069570796479,-0.5686069570796479
2011-11-02,0.0159763633043965,-0.007911672721179647,-0.007926351889150364,-0.007911672721179647,-0.007926351889150364,-0.49521111722606176,-0.49521111722606176
2011-11-03,0.0186076072009306,-0.009666789482858608,-0.009671648737754739,-0.009666789482858608,-0.009671648737754739,-0.5195073917067184,-0.5195073917067184
2011-11-04,-0.0062998195371894,-0.0,-0.0001039014783413437,-0.0,-0.0001039014783413437,0.0,0.0
2011-11-07,0.0062760082111665,0.0,0.0,0.0,0.0,0.0,0.0
2011-11-08,0.0116673103217248,0.0,0.0,0.0,0.0,0.0,0.0
2011-11-09,-0.0373853470989882,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2011-11-10,0.0085872010994823,0.0,0.0,0.0,0.0,0.0,0.0
2011-11-11,0.0192932230045137,0.0,0.0,0.0,0.0,0.0,0.0
2011-11-14,-0.0095960366875553,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2011-11-15,0.0048055982773007,0.0,0.0,0.0,0.0,0.0,0.0
2011-11-16,-0.016755798341955,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2011-11-17,-0.0169426719877066,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2011-11-18,-0.000394756490472,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2011-11-21,-0.0188245711049486,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2011-11-22,-0.0041494388570058,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2011-11-23,-0.0223429704585962,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2011-11-25,-0.0026891193002507,0.0012692643257058139,0.001174864324516764,-0.0,-0.0,-0.4720000059452489,0.0
2011-11-28,0.02882107903861,-0.014154288425486024,-0.014158110204311,0.0,0.0,-0.49110890007012953,0.0
2011-11-29,0.0022112069693971,0.0,-9.822178001402591e-05,0.0,0.0,0.0,0.0
2011-11-30,0.042403438336227,0.0,0.0,0.0,0.0,0.0,0.0
2011-12-01,-0.0019104695778526,0.0010649586302434563,0.0009534720467784123,0.0010649586302434563,0.0009534720467784123,-0.55743291732522,-0.55743291732522
2011-12-02,-0.0002410153733274,0.00013977981181160086,0.0001352739505775084,0.00013977981181160086,0.0001352739505775084,-0.5799622234956823,-0.5799622234956823
2011-12-05,0.0102344632992661,-0.006239376998228896,-0.006245313311604965,-0.006239376998228896,-0.006245313311604965,-0.6096437903760242,-0.6096437903760242
2011-12-06,0.0011051379065261,-0.0007060246014587957,-0.0007118671554143435,-0.0007060246014587957,-0.0007118671554143435,-0.6388565601537636,-0.6388565601537636
2011-12-07,0.0020163207826575,-0.0013563398973667935,-0.0013631047076666499,-0.0013563398973667935,-0.0013631047076666499,-0.672680611653045,-0.672680611653045
2011-12-08,-0.0213684989509292,0.015119042127116953,0.015112070489245627,0.015119042127116953,0.015112070489245627,-0.7075388010096755,-0.7075388010096755
2011-12-09,0.0167424129070852,-0.010402003879748932,-0.010419252323955299,-0.010402003879748932,-0.010419252323955299,-0.621296579977843,-0.621296579977843
2011-12-12,-0.015026386904779,-0.0,-0.00012425931599556862,-0.0,-0.00012425931599556862,0.0,0.0
2011-12-13,-0.0087239530203051,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2011-12-14,-0.0114132514971379,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2011-12-15,0.0032378528580823,0.0,0.0,0.0,0.0,0.0,0.0
2011-12-16,0.0032109891019,0.0,0.0,0.0,0.0,0.0,0.0
2011-12-19,-0.0118021984585574,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2011-12-20,0.0293892959309438,0.0,0.0,0.0,0.0,0.0,0.0
2011-12-21,0.0019476081648539,0.0,0.0,0.0,0.0,0.0,0.0
2011-12-22,0.0082315771698304,0.0,0.0,0.0,0.0,0.0,0.0
2011-12-23,0.0089944807831052,-0.006367203192487073,-0.006508783420318499,-0.006367203192487073,-0.006508783420318499,-0.7079011391571286,-0.7079011391571286
2011-12-27,7.910481903916633e-05,-5.8564586768888696e-05,-6.505267507858765e-05,-5.8564586768888696e-05,-6.505267507858765e-05,-0.7403415807056234,-0.7403415807056234
2011-12-28,-0.0125565062565025,0.009761293547210904,0.009753884004339202,0.009761293547210904,0.009753884004339202,-0.777389295064137,-0.777389295064137
2011-12-29,0.010650172463281,0.0,-0.0001554778590128274,0.0,-0.0001554778590128274,0.0,0.0
2011-12-30,-0.0043005707400647,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2012-01-03,0.0153554836701772,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-04,0.0001879063444372,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-05,0.0029393926694947,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-06,-0.0025401850025392,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2012-01-09,0.0022590443626082,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-10,0.0088465236130605,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-11,0.0003095493446325,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-12,0.0023338827385686,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-13,-0.0049602044478689,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2012-01-17,0.0035466577681741,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-18,0.0110466891302216,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-19,0.0049265017172448,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-20,0.0006692357932855,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-23,0.0004712319220407,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-24,-0.0010263438252238,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2012-01-25,0.0086416947171956,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-26,-0.0057705082879886,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2012-01-27,-0.0015941475452905,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2012-01-30,-0.0025253090863452,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2012-01-31,-0.0004570511280785,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2012-02-01,0.0088602374742663,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-02,0.0010945478306672,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-03,0.0144997259481076,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-06,-0.0004239640135317,0.000628123650120274,0.00032608102904618666,0.000628123650120274,0.00032608102904618666,-1.481549447765356,-1.481549447765356
2012-02-07,0.0020213375254707,-0.003087849103374985,-0.003103345816695846,-0.003087849103374985,-0.003103345816695846,-1.52762666524777,-1.52762666524777
2012-02-08,0.0021578809333249,-0.003429484237903688,-0.0034488308527604026,-0.003429484237903688,-0.0034488308527604026,-1.58928334967003,-1.58928334967003
2012-02-09,0.0014730251258781,-0.002433910436366286,-0.0024542837051886894,-0.002433910436366286,-0.0024542837051886894,-1.6523210592999102,-1.6523210592999102
2012-02-10,-0.0069101226436156,0.011879198242126958,0.011857281543271531,0.011879198242126958,0.011857281543271531,-1.7191009269715907,-1.7191009269715907
2012-02-13,0.0067770233264967,-0.010439484469453633,-0.010481653610206329,-0.010439484469453633,-0.010481653610206329,-1.5404232753098988,-1.5404232753098988
2012-02-14,-0.0009399650039254,-0.0,-0.0003080846550619798,-0.0,-0.0003080846550619798,0.0,0.0
2012-02-15,-0.0053977475362163,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2012-02-16,0.0109653658332762,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-17,0.0023461758829403,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-21,0.000719663757696,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-22,-0.0033456974121452,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2012-02-23,0.0042629031806056,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-24,0.0016708411755086,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-27,0.0013536425518791,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-28,0.0033507134923151,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-29,-0.0047482427569534,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2012-03-01,0.006139156544533,0.0,0.0,0.0,0.0,0.0,0.0
2012-03-02,-0.0032510350278585,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2012-03-05,-0.0038772005028215,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2012-03-06,-0.0154895061275439,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2012-03-07,0.006876921722994,0.00862664998789975,0.008372734040284244,0.00862664998789975,0.008372734040284244,1.2544348089720545,1.2544348089720545
2012-03-08,0.0097700491747225,0.012707499687111545,0.01269467563371012,0.012707499687111545,0.01269467563371012,1.3006587233960856,1.3006587233960856
2012-03-09,0.0036246730207318,0.0,-0.00026013174467921714,0.0,-0.00026013174467921714,0.0,0.0
2012-03-12,0.0001604477867873,-0.00022396444426790705,-0.0005078514361044296,-0.00022396444426790705,-0.0005078514361044296,-1.3958711974307807,-1.3958711974307807
2012-03-13,0.0179691330904345,-0.02612672934807691,-0.02614375526938822,-0.02612672934807691,-0.02614375526938822,-1.453978286909397,-1.453978286909397
2012-03-14,-0.001196978088596,0.0017719905999835832,0.0017609900002086027,0.0017719905999835832,0.0017609900002086027,-1.4803868315267545,-1.4803868315267545
2012-03-15,0.0059494657015601,-0.008948232487996487,-0.008958963530002674,-0.008948232487996487,-0.008958963530002674,-1.5040396796724176,-1.5040396796724176
2012-03-16,0.0011187724767003,-0.001739867808205446,-0.0017567004659428194,-0.001739867808205446,-0.0017567004659428194,-1.5551578577773029,-1.5551578577773029
2012-03-19,0.0039659715140709,-0.006417199765469895,-0.006437139114190602,-0.006417199765469895,-0.006437139114190602,-1.618065017033598,-1.618065017033598
2012-03-20,-0.0030050287343899,0.005035174425866539,0.005015628219359189,0.005035174425866539,0.005015628219359189,-1.675582788358532,-1.675582788358532
2012-03-21,-0.0018729499037748,-0.0,-0.0003351165576717064,-0.0,-0.0003351165576717064,0.0,0.0
2012-03-22,-0.0072326342268977,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2012-03-23,0.0031040360075564,0.0,0.0,0.0,0.0,0.0,0.0
2012-03-26,0.0137902999640884,0.0,0.0,0.0,0.0,0.0,0.0
2012-03-27,-0.002820749754246,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2012-03-28,-0.004953758683289,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2012-03-29,-0.0016092239433875,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2012-03-30,0.0036916136216209,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-02,0.007476626120983,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-03,-0.0039966118201419,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2012-04-04,-0.0102549268525375,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2012-04-05,-0.0006292401524214,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2012-04-09,-0.0114234379995421,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2012-04-10,-0.017229025277186,-0.01988834120920474,-0.020121048904523417,-0.01988834120920474,-0.020121048904523417,1.1543509217285846,1.1543509217285846
2012-04-11,0.0074212898001233,0.007016143343589228,0.0069743546675137495,0.007016143343589228,0.0069743546675137495,0.9454075413511892,0.9454075413511892
2012-04-12,0.0136853152359766,0.013492128810652426,0.013484033584912422,0.013492128810652426,0.013484033584912422,0.9858836700512155,0.9858836700512155
2012-04-13,-0.0125534671250564,-0.0,-0.0001971767340102431,-0.0,-0.0001971767340102431,0.0,0.0
2012-04-16,-0.0005037272401731,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2012-04-17,0.0153679791579541,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-18,-0.0040635337617462,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2012-04-19,-0.005952075477202,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2012-04-20,0.0011685826213376,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-23,-0.0084431131028877,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2012-04-24,0.0036730196416288,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-25,0.0135523428987411,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-26,0.0066579521335077,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-27,0.0024114139290238,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-30,-0.00389106227537,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2012-05-01,0.0056424357196842,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-02,-0.0024998055766589,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2012-05-03,-0.007688351103507,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2012-05-04,-0.0162789957215894,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2012-05-07,0.0003505195828967,0.0003197722886993242,0.00013731612687422994,0.0003197722886993242,0.00013731612687422994,0.9122808091254714,0.9122808091254714
