date,spx_close,spx_log_ret,vix_close,dix,gex,gex_price
1990-01-02,359.69000244140625,,17.239999771118164,,,
1990-01-03,358.760009765625,-0.002588887687124064,18.190000534057617,,,
1990-01-04,355.6700134277344,-0.008650296055993323,19.219999313354492,,,
1990-01-05,352.20001220703125,-0.009804141692825397,20.110000610351562,,,
1990-01-08,353.7900085449219,0.004504310201034478,20.260000228881836,,,
1990-01-09,349.6199951171875,-0.011856704505531113,22.200000762939453,,,
1990-01-10,347.30999755859375,-0.006629090560708484,22.440000534057617,,,
1990-01-11,348.5299987792969,0.0035065603506980736,20.049999237060547,,,
1990-01-12,339.92999267578125,-0.024984613692642377,24.639999389648438,,,
1990-01-15,337.0,-0.008656762161967535,26.34000015258789,,,
1990-01-16,340.75,0.011066140224280652,24.18000030517578,,,
1990-01-17,337.3999938964844,-0.009879918554625,24.15999984741211,,,
1990-01-18,338.19000244140625,0.002338722921569669,24.34000015258789,,,
1990-01-19,339.1499938964844,0.0028345944519934108,22.5,,,
1990-01-22,330.3800048828125,-0.026198947489202595,26.700000762939453,,,
1990-01-23,331.6099853515625,0.003716013541803065,24.719999313354492,,,
1990-01-24,330.260009765625,-0.004079282843832743,25.389999389648438,,,
1990-01-25,326.0799865722656,-0.012737543749253177,25.6299991607666,,,
1990-01-26,325.79998779296875,-0.0008590501550180818,26.280000686645508,,,
1990-01-29,325.20001220703125,-0.001843243489425106,26.440000534057617,,,
1990-01-30,322.9800109863281,-0.0068499793942251586,27.25,,,
1990-01-31,329.0799865722656,0.01871040568044169,25.360000610351562,,,
1990-02-01,328.7900085449219,-0.0008815664136561097,24.8700008392334,,,
1990-02-02,330.9200134277344,0.006457419815749432,24.31999969482422,,,
1990-02-05,331.8500061035156,0.002806383085365738,24.540000915527344,,,
1990-02-06,329.6600036621094,-0.006621246572370509,24.690000534057617,,,
1990-02-07,333.75,0.01233037830250261,24.290000915527344,,,
1990-02-08,332.9599914550781,-0.002369872732644218,23.770000457763672,,,
1990-02-09,333.6199951171875,0.0019802691082437818,23.690000534057617,,,
1990-02-12,330.0799865722656,-0.010667597447360677,24.3799991607666,,,
1990-02-13,331.0199890136719,0.0028437546803772307,23.760000228881836,,,
1990-02-14,332.010009765625,0.0029863550353752544,22.049999237060547,,,
1990-02-15,334.8900146484375,0.00863704507734031,19.709999084472656,,,
1990-02-16,332.7200012207031,-0.006500864332275036,20.780000686645508,,,
1990-02-20,327.989990234375,-0.014318208763167917,22.780000686645508,,,
1990-02-21,327.6700134277344,-0.0009760449936129234,23.889999389648438,,,
1990-02-22,325.70001220703125,-0.006030295585176759,22.540000915527344,,,
1990-02-23,324.1499938964844,-0.004770396969847823,23.690000534057617,,,
1990-02-26,328.6700134277344,0.013847895933975174,23.559999465942383,,,
1990-02-27,330.260009765625,0.004826003878662277,22.690000534057617,,,
1990-02-28,331.8900146484375,0.0049233802470034504,21.989999771118164,,,
1990-03-01,332.739990234375,0.0025577420311284627,21.899999618530273,,,
1990-03-02,335.5400085449219,0.008379824925953905,21.34000015258789,,,
1990-03-05,333.739990234375,-0.005378982350854322,22.030000686645508,,,
1990-03-06,337.92999267578125,0.012476534311659293,20.549999237060547,,,
1990-03-07,336.95001220703125,-0.0029041641489939707,19.100000381469727,,,
1990-03-08,340.2699890136719,0.009804800205341913,19.739999771118164,,,
1990-03-09,337.92999267578125,-0.006900636056347942,20.299999237060547,,,
1990-03-12,338.6700134277344,0.0021874698207575705,20.06999969482422,,,
1990-03-13,336.0,-0.00791506162679223,21.049999237060547,,,
1990-03-14,336.8699951171875,0.0025859247947037645,19.649999618530273,,,
1990-03-15,338.07000732421875,0.003555911539258716,18.809999465942383,,,
1990-03-16,341.9100036621094,0.01129455894932807,17.6200008392334,,,
1990-03-19,343.5299987792969,0.004726885293452554,18.290000915527344,,,
1990-03-20,341.57000732421875,-0.005721783053358465,19.059999465942383,,,
1990-03-21,339.739990234375,-0.00537206703983184,20.100000381469727,,,
1990-03-22,335.69000244140625,-0.011992468133292356,22.739999771118164,,,
